,x,y
,"0,382781888005813","0,525987956190489"
,"0,757586666753747","0,644581082620731"
,"0,075555771161863","0,613823683793933"
,"0,343581959953503","0,804659447749632"
,"0,563492159652976","0,512267033136017"
,"0,204894997052743","0,348604648729922"
,"0,131087677181696","0,698906273768822"
,"0,159639159807141","0,552334093697285"
,"0,233280924819804","0,213835510092031"
,"0,07750240312502","0,79048115914489"
,"0,856543276325817","0,828566162718684"
,"0,741205617892467","0,358688353240049"
,"0,50124580838005","0,301586024507891"
,"0,417056006734786","0,302755161959178"
,"0,354384872380978","0,703215177231685"
,"0,199251330124012","0,725574955524452"
,"0,067312977211567","0,55576211748037"
,"0,812257330080101","0,879918496914233"
,"0,188702051790706","0,7262855586137"
,"0,440533518108505","0,771710129568011"
,"0,678177011186562","0,468556706948736"
,"0,328117485698316","0,121060934917506"
,"0,109842338170125","0,498676141119148"
,"0,357258912647623","0,786628659966046"
,"0,098093487695529","0,58142490990612"
,"0,222038354194741","0,78609217694863"
,"0,986281347524108","0,036693522671914"
,"0,849053377029169","0,440124221219427"
,"0,404633598072391","0,823504798330286"
,"0,707218796289783","0,965884872111831"
,"0,46594311198878","0,782966215669633"
,"0,452852058418544","0,604177469666536"
,"0,078451930274384","0,250868183100739"
,"0,11278150576097","0,628594529471891"
,"0,733842065056466","0,234530219404281"
,"0,621502970870309","0,534583357710052"
,"0,987131380282376","0,410687378629602"
,"0,443503940408443","0,261889801921953"
,"0,76784200537872","0,834204435689871"
,"0,854888899450739","0,297871071712343"
,"0,114869666174014","0,797441807213042"
,"0,700901787547229","0,811474423353253"
,"0,459947732613121","0,229523100594699"
,"0,08080976821128","0,047701699832644"
,"0,677554247465657","0,14666974742836"
,"0,097287038011411","0,11554505454548"
,"0,919563287790602","0,9661412043509"
,"0,770155355104423","0,51949428026373"
,"0,533636057487503","0,596872414000428"
,"0,298939856625663","0,805638328752816"
,"0,276049494757534","0,875922599022588"
,"0,483803980074444","0,179233080985568"
,"0,727160070670071","0,977782483101596"
,"0,904489370309563","0,421668440807819"
,"0,600638809529687","0,642488092700841"
,"0,681217903580476","0,335296575870938"
,"0,482476281337405","0,681157767261612"
,"0,644075975429474","0,830266966080521"
,"0,512027643362914","0,113391281776406"
,"0,366463060344324","0,01146302605377"
,"0,553103319175495","0,947326152791991"
,"0,005706148659348","0,140916408046969"
,"0,27046835663311","0,875783264942011"
,"0,084815073727637","0,922458007680974"
,"0,237569363734706","0,617111107720469"
,"0,114282565160257","0,480625724440849"
,"0,867399648997268","0,705280593196598"
,"0,16927009862926","0,645036283740089"
,"0,872189373219411","0,363125821694507"
,"0,056382012769954","0,148907272691605"
,"0,459363316505567","0,145580775795226"
,"0,124679230623038","0,682536779536112"
,"0,477555525785253","0,492068314777579"
,"0,530190570883029","0,457412288910556"
,"0,887146023102574","0,027687902717333"
,"0,898526367807569","0,538338748094474"
,"0,118677062502236","0,236611372162332"
,"0,679276192292402","0,932155357809549"
,"0,781836291784467","0,329466970105983"
,"0,256583332636283","0,882438178297078"
,"0,626688199368623","0,658743710299749"
,"0,168569998977775","0,784522267767718"
