,x,y
,"0,450877323388792","0,644978790038752"
,"0,36870905730775","0,646813821897409"
,"0,088333148111015","0,825119409094064"
,"0,142265592026422","0,611958859775805"
,"0,531685410165991","0,098869712836029"
,"0,265718286274163","0,473433616437136"
,"0,871664009057786","0,152451934788441"
,"0,089412485762009","0,916094619541232"
,"0,539949155071546","0,737709340133458"
,"0,613563762659971","0,073269050136089"
,"0,780085439221197","0,808327365058462"
,"0,988729216883991","0,668847707639791"
,"0,544612387929079","0,459396256307421"
,"0,882519674652196","0,387957783731102"
,"0,216964143450954","0,232167620981401"
,"0,944311206347776","0,935123514924304"
,"0,684584496532317","0,871955160966434"
,"0,429900024048703","0,854397018746858"
,"0,937738404329869","0,212522512256613"
,"0,713280237181625","0,648680592729535"
,"0,100731877831431","0,192306919154803"
,"0,389720581552037","0,163057366930547"
,"0,305397957880257","0,396066923878807"
,"0,560800523424167","0,02610475432889"
,"0,885654821697077","0,323244215180349"
,"0,361613162124153","0,247780059300419"
,"0,738296471821507","0,986347231194927"
,"0,18687665878858","0,350905698526486"
,"0,009226028273966","0,006357816190199"
,"0,737680225873147","0,650496463595627"
,"0,129150141093644","0,997889278172459"
,"0,468826294560732","0,738088729474419"
,"0,389140887451111","0,302412904670492"
,"0,960105997827283","0,048449673876682"
,"0,579637426565328","0,334261530042903"
,"0,850961880083258","0,438761115043946"
,"0,035663200844819","0,021273066950437"
,"0,487742632121123","0,8959267649028"
,"0,673200159699865","0,559475086739839"
,"0,33581986145362","0,485389154007483"
,"0,222126453403108","0,797531045265483"
,"0,027908197671963","0,247624381867618"
,"0,015832144952054","0,675894185835413"
,"0,898696739419264","0,842082179403122"
,"0,381123027341879","0,769631959828329"
,"0,512917002433722","0,829905032616406"
,"0,490049524862584","0,830331123983785"
,"0,672203556558714","0,185422197783061"
,"0,845262759044807","0,746723870097719"
,"0,109410169049418","0,613027187866322"
,"0,818463786561163","0,484888346765125"
,"0,062499484250692","0,305943400338416"
,"0,52089817713626","0,752203924162875"
,"0,112717374845645","0,636487953589501"
,"0,097220474946013","0,527189194299889"
,"0,104800095049635","0,728025707516199"
,"0,325608546031363","0,359964314678494"
,"0,436519116472078","0,024147346562744"
,"0,40984455760807","0,165132700409948"
,"0,260832175484297","0,149975235889562"
,"0,655203762661724","0,912510520877687"
,"0,7872262131504","0,957845611429335"
,"0,890022545303451","0,897217508965629"
,"0,886627053683867","0,240290078255584"
,"0,453715194407192","0,781385282955698"
,"0,823192780136984","0,946494059820266"
,"0,858622924996148","0,871850875507651"
,"0,836274925347735","0,855725605274098"
,"0,664931869005147","0,828047088075557"
,"0,972318921555899","0,136430420103524"
,"0,149157826294703","0,19220398361201"
,"0,122285140949933","0,0924533422431"
,"0,936831219735124","0,827981734787879"
,"0,901614576006343","0,478264609026398"
,"0,758678466742511","0,398774157571231"
,"0,921963011160634","0,369742947786653"
,"0,005828917871728","0,440562021815053"
,"0,530843324926707","0,343090720173011"
,"0,231676852727494","0,925125984611969"
,"0,607826933394833","0,303917467047268"
,"0,037878326838109","0,395532577926312"
,"0,710455875758422","0,559721214619172"
,"0,064073696955971","0,936971957169102"
,"0,708004912735292","0,689879740496179"
,"0,304160658547426","0,711999536253082"
,"0,748494717099199","0,700404050545323"
,"0,688718390534757","0,070241020246976"
,"0,704167813474958","0,01940205635637"
,"0,32538502246464","0,540686041541106"
,"0,59333940628231","0,264383363459247"
,"0,970388722510596","0,774490892331116"
,"0,489300484687736","0,606492179934393"
,"0,417819290460381","0,403008531273839"
,"0,091034049746334","0,068651835141199"
,"0,324406817142224","0,390128535945638"
,"0,317602937891119","0,623364485831943"
,"0,21169854768294","0,938228213291217"
,"0,050660106379649","0,088319606650362"
,"0,343633818670807","0,767289314634499"
,"0,032873471703405","0,961254969270392"
,"0,117602781294485","0,969588298098192"
,"0,19785951944221","0,56513061519832"
,"0,736986780799092","0,054276548423839"
,"0,813024203126702","0,543114434012218"
,"0,569400890496391","0,275092312336818"
,"0,584671201803175","0,379191001319"
,"0,635543616917734","0,74816132485213"
,"0,86281100199969","0,697767416103372"
,"0,269819434647641","0,461328938264884"
,"0,210144851033848","0,060977650458456"
,"0,640126716489025","0,904151282353389"
,"0,196755011096403","0,464671391800878"
,"0,704916709465386","0,695767918391129"
,"0,702241999305639","0,312723026564358"
,"0,020179815462822","0,146920402906932"
,"0,671014383532686","0,482387302669813"
,"0,648237050196212","0,925696524132175"
,"0,076852907674031","0,591359223810829"
,"0,637376280846459","0,588249055635203"
,"0,619534228366319","0,529324786952571"
,"0,668433448825659","0,427717741588504"
,"0,821880826706007","0,760401148889928"
,"0,396244313390785","0,298066565480695"
,"0,864677669689083","0,269125228533732"
,"0,279056844645168","0,204554814418961"
,"0,861284970656205","0,598886769905137"
,"0,5299505454246","0,122014079557184"
,"0,584575115063368","0,566311491236477"
,"0,226912409458296","0,289611536008676"
,"0,445817853327276","0,736764159894135"
,"0,016168603342989","0,09335874155366"
,"0,688908463162298","0,263723666499856"
,"0,734963601137521","0,636685538796616"
,"0,063132534514461","0,213074747464005"
,"0,299534459985049","0,916290683288408"
,"0,738949825409121","0,707469280530836"
,"0,510353291385513","0,03164098987312"
,"0,322062261562601","0,443940161268292"
,"0,962840428958321","0,945592454322252"
,"0,308179891274929","0,626636249026103"
,"0,934741551112829","0,952976566529087"
,"0,288382031546565","0,100065434410594"
,"0,80819875980364","0,72288094692863"
,"0,547021936541565","0,43092195744386"
,"0,834537134235866","0,840425762649568"
,"0,954728008796493","0,004750918239256"
,"0,152205954481704","0,941643380298151"
,"0,867349248847182","0,658279226430182"
,"0,665746785024959","0,635084695544738"
,"0,28401938212156","0,134651836776851"
,"0,279862174975652","0,405043521482447"
,"0,232148566176898","0,121166568282182"
,"0,7275057543834","0,696058701374663"
,"0,916579626028181","0,994998783450104"
,"0,344238605977769","0,113067114624992"
,"0,342801021676096","0,718744915187533"
,"0,155751636151401","0,844660063429666"
,"0,602317300591753","0,211274524103768"
,"0,067128194198915","0,336838523322898"
,"0,850325453354472","0,621791251674435"
,"0,826842492819978","0,45939546657068"
,"0,92761203590264","0,895245824770442"
,"0,946117895340439","0,347262383819686"
,"0,41186837913254","0,084310943576692"
,"0,140540259897096","0,473823618269922"
,"0,732026048794012","0,595626037401465"
,"0,554354735843496","0,125340489691853"
,"0,748740894434226","0,658911613947537"
,"0,928753611834501","0,55901958984762"
,"0,291036981780337","0,518741057288587"
,"0,124986503840569","0,026673351856474"
,"0,487717893746816","0,757790142505896"
,"0,821167616039218","0,992833245726532"
,"0,511132942668484","0,469298480257817"
,"0,485580967045341","0,309048818839211"
,"0,684027061526837","0,41225876457319"
,"0,929678753826371","0,280252977619802"
,"0,110270103025963","0,285650669843079"
,"0,208780452520222","0,653157294876051"
,"0,275485284891178","0,437018437908952"
,"0,672969100143126","0,780074014846846"
,"0,680721300311213","0,186067270907948"
,"0,823478319550235","0,21891113458949"
,"0,608941580810521","0,854694910233031"
,"0,911416608531575","0,873879160461959"
,"0,49049949953839","0,366315915897266"
,"0,517172834117259","0,741204618649838"
,"0,334990654553254","0,606495428704226"
,"0,319335987041832","0,220602078018296"
,"0,842506633265963","0,586279691880567"
,"0,95794598291108","0,975918461833506"
,"0,487736877248025","0,070858543377802"
,"0,812103033358621","0,865987727552922"
,"0,307602636193249","0,046033535213758"
,"0,216705205181563","0,343772794621816"
,"0,716515949641361","0,708871334926078"
,"0,297520232842108","0,060903297589899"
,"0,396477974646214","0,26372139054729"
,"0,928502910358181","0,859176746529252"
,"0,966499433773144","0,584584673514143"
,"0,705944134039551","0,230143160691769"
,"0,305195662062174","0,341970578247121"
,"0,648770106030351","0,853537676538578"
,"0,336415328219022","0,57180246735321"
,"0,331996747625811","0,06185737076488"
,"0,097170605221121","0,055992836247235"
,"0,969665942993962","0,297918423379176"
,"0,484988296299775","0,706121843736148"
,"0,779956888741964","0,095022731062726"
,"0,840062109272951","0,863024366983683"
,"0,99137448970639","0,305358560130546"
,"0,962132038538753","0,456970653682465"
,"0,682053832564027","0,866362423341751"
,"0,977189615307504","0,732463184592184"
,"0,348796363886682","0,218574088080348"
,"0,864505291402493","0,897687824368436"
,"0,661910104745526","0,521810773987186"
,"0,119798915665318","0,298200691577368"
,"0,996711067840644","0,106618043004472"
,"0,088466209313664","0,154249683927054"
,"0,371091732431708","0,456644721137301"
,"0,619647356528151","0,453127049579721"
,"0,962093253974983","0,114535141949803"
,"0,182022624024129","0,143694823623964"
,"0,096146267978148","0,98135089397388"
,"0,068317926253789","0,698456183534386"
,"0,860033666304907","0,631463632900103"
,"0,110420738885024","0,539576232534264"
,"0,69623604283966","0,189452700485264"
,"0,098027295687928","0,765077308557479"
,"0,304133302554717","0,366694749015982"
,"0,971887492447062","0,680489561773366"
,"0,502494310319294","0,694195044877657"
,"0,289100269651935","0,978299577507179"
,"0,292835966182263","0,747419400032101"
,"0,345280220242518","0,159591372544425"
,"0,89255405816743","0,333626700354515"
,"0,296545536049588","0,133588206848128"
,"0,345656009949586","0,240544140872851"
,"0,985835945819701","0,47886122436184"
,"0,445051299407004","0,451418903137741"
,"0,98291073048547","0,185596808960035"
,"0,569666132939137","0,554514274593958"
,"0,044235590117119","0,445222017108257"
,"0,429638172690043","0,630532536390494"
,"0,202030353703795","0,680428619232809"
,"0,503569132133292","0,36158108811829"
,"0,682485398677208","0,602899568547226"
,"0,298269819215202","0,582428257169712"
,"0,983566135527857","0,142936380622491"
,"0,884792290382299","0,019069568603815"
,"0,806425904767491","0,719154165177172"
,"0,143823354889552","0,727543905067718"
,"0,282512088828838","0,237836464303865"
,"0,330412527179475","0,541766052253217"
,"0,055512599309578","0,254077011504942"
,"0,428822646007245","0,334203727767911"
,"0,725846367007505","0,726532000805579"
,"0,951208430145541","0,193973210585475"
,"0,766475091946164","0,563260250883419"
,"0,415641275203379","0,306670086552508"
,"0,137809303226017","0,929113629591181"
,"0,44262693345246","0,975119993323944"
,"0,872006135092884","0,621552673555772"
,"0,7014603062757","0,486676384417582"
,"0,491931301185562","0,077019307175977"
,"0,632617148810164","0,625971401174492"
,"0,231544028574544","0,65920950654431"
,"0,417216977254952","0,446206528194917"
,"0,510664881056321","0,72193442808791"
,"0,721299562841828","0,552585177245224"
,"0,322189113582308","0,258745067555416"
,"0,396201144309466","0,553268050252497"
,"0,554754030389118","0,374648175043142"
,"0,071721478536598","0,487143810352646"
,"0,86331751088624","0,326348665108989"
,"0,974001972353836","0,066763722330698"
,"0,457494947792445","0,782607062962895"
,"0,10565229251553","0,59931180605449"
,"0,12500934765272","0,0120798903872"
,"0,819688368808547","0,005923655181846"
,"0,630507790811313","0,328427709370087"
,"0,526875685583221","0,157091511151826"
,"0,013760670288447","0,94709869465508"
,"0,082758832785247","0,057745141409452"
,"0,943634244638515","0,817718130702395"
,"0,737281723138111","0,072321683720307"
,"0,260372412888581","0,390109078659252"
,"0,285914220861138","0,789340524227988"
,"0,005514679458273","0,831086445807581"
,"0,05854917119245","0,090674731064204"
,"0,351329384765796","0,505994541162363"
,"0,729640598548402","0,710191714877409"
,"0,717873888454482","0,886489503970036"
,"0,983970114827077","0,16628496738537"
,"0,048839029062767","0,545095913038274"
,"0,530521742391339","0,920298982838275"
,"0,910769367448633","0,793123712329118"
,"0,539002003955985","0,746735434152626"
,"0,36198024112139","0,274980688458539"
,"0,835159400332636","0,664226880574109"
,"0,25814270709882","0,082188762687044"
,"0,758169470220985","0,249023237474415"
,"0,836951190492573","0,08361612957433"
,"0,744103686690657","0,632141130290303"
,"0,092177407863763","0,331377126879878"
,"0,206199660399039","0,523454914989364"
,"0,685439553785982","0,820184293208314"
